Time,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023),Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) North Cyclist,Charleville Mall (Unable to Reinstall Repaired Counter due to Roadworks 23.08.2023) South Cyclist,Clontarf - James Larkin Rd,Clontarf - James Larkin Rd Cyclist West,Clontarf - James Larkin Rd Cyclist East,Clontarf - Pebble Beach Carpark,Clontarf - Pebble Beach Carpark Cyclist West,Clontarf - Pebble Beach Carpark Cyclist East,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist West,Drumcondra Cyclists Inbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks),Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist East,Drumcondra Cyclists Outbound (Not On Site - Roadworks) Cyclist West,Griffith Avenue (Clare Rd Side),Griffith Avenue (Clare Rd Side) Cyclist South,Griffith Avenue (Clare Rd Side) Cyclist North,Griffith Avenue (Lane Side),Griffith Avenue (Lane Side) Cyclist South,Griffith Avenue (Lane Side) Cyclist North,Grove Road Totem,Grove Road Totem OUT,Grove Road Totem IN,North Strand Rd N/B (Counter Removed for Roadworks) Cyclist,North Strand Rd S/B (Counter Removed for Roadworks) Cyclist,Richmond Street Inbound,Richmond Street Inbound Cyclist South,Richmond Street Inbound Cyclist North,Richmond Street Outbound,Richmond Street Outbound Cyclist North,Richmond Street Outbound Cyclist South
09/02/2024 14:00,,,,17,6,11,29,13,16,,,,0,0,0,13,13,0,11,11,0,97,47,50,0,,72,0,72,61,2,59
09/02/2024 15:00,,,,25,9,16,37,14,23,,,,0,0,0,16,16,0,19,19,0,118,75,43,0,,65,0,65,60,0,60
09/02/2024 16:00,,,,36,10,26,42,10,32,,,,0,0,0,29,29,0,26,26,0,201,113,88,0,,82,0,82,62,0,62
09/02/2024 17:00,,,,42,16,26,66,19,47,,,,0,0,0,24,24,0,20,20,0,263,181,82,0,,100,1,99,115,0,115
09/02/2024 18:00,,,,40,10,30,71,23,48,,,,0,0,0,25,25,0,16,16,0,217,130,87,0,,86,0,86,114,0,114
09/02/2024 19:00,,,,14,6,8,30,11,19,,,,0,0,0,12,12,0,8,8,0,125,75,50,0,,70,0,70,60,1,59
09/02/2024 20:00,,,,4,1,3,15,8,7,,,,0,0,0,6,6,0,5,5,0,81,51,30,0,,80,0,80,81,0,81
09/02/2024 21:00,,,,8,6,2,13,5,8,,,,0,0,0,7,7,0,8,8,0,71,50,21,0,,72,0,72,60,0,60
09/02/2024 22:00,,,,1,0,1,8,3,5,,,,0,0,0,4,4,0,2,2,0,57,30,27,0,,38,0,38,41,0,41
09/02/2024 23:00,,,,4,2,2,10,2,8,,,,0,0,0,5,5,0,3,3,0,39,22,17,0,,23,0,23,33,0,33
10/02/2024 00:00,,,,0,0,0,5,1,4,,,,0,0,0,3,3,0,1,1,0,28,20,8,0,,11,0,11,29,0,29
10/02/2024 01:00,,,,2,2,0,1,0,1,,,,0,0,0,3,3,0,1,1,0,20,12,8,0,,2,0,2,8,0,8
10/02/2024 02:00,,,,2,1,1,1,0,1,,,,0,0,0,0,0,0,1,1,0,11,10,1,0,,7,0,7,16,0,16
10/02/2024 03:00,,,,1,0,1,0,0,0,,,,0,0,0,0,0,0,0,0,0,13,11,2,0,,5,0,5,8,0,8
10/02/2024 04:00,,,,0,0,0,1,1,0,,,,0,0,0,0,0,0,0,0,0,3,3,0,0,,3,0,3,7,0,7
10/02/2024 05:00,,,,2,0,2,3,1,2,,,,0,0,0,2,2,0,2,2,0,12,5,7,0,,6,0,6,2,0,2
10/02/2024 06:00,,,,3,2,1,24,10,14,,,,0,0,0,3,3,0,0,0,0,32,5,27,0,,12,0,12,4,0,4
10/02/2024 07:00,,,,19,6,13,20,9,11,,,,0,0,0,2,2,0,7,7,0,31,12,19,0,,11,0,11,7,0,7
10/02/2024 08:00,,,,49,24,25,60,22,38,,,,0,0,0,10,10,0,5,5,0,39,8,31,0,,22,0,22,12,0,12
10/02/2024 09:00,,,,98,33,65,140,42,98,,,,0,0,0,13,13,0,22,22,0,88,36,52,0,,63,0,63,24,0,24
10/02/2024 10:00,,,,110,44,66,132,54,78,,,,0,0,0,14,14,0,14,14,0,80,23,57,0,,56,0,56,19,0,19
10/02/2024 11:00,,,,139,74,65,163,80,83,,,,0,0,0,23,23,0,16,16,0,94,36,58,0,,69,1,68,38,0,38
10/02/2024 12:00,,,,128,64,64,171,88,83,,,,0,0,0,18,18,0,25,25,0,98,40,58,0,,84,0,84,51,0,51
10/02/2024 13:00,,,,101,54,47,163,88,75,,,,0,0,0,16,16,0,16,16,0,86,40,46,0,,76,2,74,51,0,51
10/02/2024 14:00,,,,89,43,46,124,64,60,,,,0,0,0,13,13,0,14,14,0,115,48,67,0,,90,0,90,61,0,61
10/02/2024 15:00,,,,73,36,37,105,49,56,,,,0,0,0,17,17,0,12,12,0,95,47,48,0,,72,2,70,42,0,42
10/02/2024 16:00,,,,55,31,24,105,65,40,,,,0,0,0,13,13,0,13,13,0,85,40,45,0,,66,0,66,52,0,52
10/02/2024 17:00,,,,30,16,14,45,27,18,,,,0,0,0,12,12,0,8,8,0,86,42,44,0,,61,0,61,45,0,45
10/02/2024 18:00,,,,18,11,7,43,24,19,,,,0,0,0,9,9,0,10,10,0,100,36,64,0,,73,5,68,36,1,35
10/02/2024 19:00,,,,15,10,5,15,8,7,,,,0,0,0,10,10,0,6,6,0,88,42,46,0,,65,0,65,46,0,46
10/02/2024 20:00,,,,5,2,3,12,5,7,,,,0,0,0,3,3,0,4,4,0,63,29,34,0,,66,0,66,42,1,41
10/02/2024 21:00,,,,7,3,4,9,3,6,,,,0,0,0,5,5,0,1,1,0,59,30,29,0,,55,0,55,41,0,41
10/02/2024 22:00,,,,4,2,2,17,6,11,,,,0,0,0,2,2,0,2,2,0,45,29,16,0,,37,0,37,29,0,29
10/02/2024 23:00,,,,5,4,1,6,3,3,,,,0,0,0,6,6,0,4,4,0,26,17,9,0,,21,0,21,28,0,28
11/02/2024 00:00,,,,3,1,2,3,1,2,,,,0,0,0,3,3,0,0,0,0,36,26,10,0,,19,1,18,10,0,10
11/02/2024 01:00,,,,4,3,1,1,0,1,,,,0,0,0,3,3,0,0,0,0,14,10,4,0,,2,0,2,7,0,7
11/02/2024 02:00,,,,5,2,3,8,2,6,,,,0,0,0,3,3,0,3,3,0,11,7,4,0,,7,0,7,9,0,9
11/02/2024 03:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,8,7,1,0,,3,0,3,8,0,8
11/02/2024 04:00,,,,0,0,0,2,1,1,,,,0,0,0,0,0,0,0,0,0,9,6,3,0,,1,0,1,7,0,7
11/02/2024 05:00,,,,3,2,1,4,4,0,,,,0,0,0,0,0,0,0,0,0,6,2,4,0,,4,0,4,3,0,3
11/02/2024 06:00,,,,10,5,5,8,1,7,,,,0,0,0,4,4,0,1,1,0,22,4,18,0,,5,0,5,5,0,5
11/02/2024 07:00,,,,16,8,8,23,10,13,,,,0,0,0,2,2,0,0,0,0,28,11,17,0,,9,0,9,13,0,13
11/02/2024 08:00,,,,75,35,40,86,29,57,,,,0,0,0,7,7,0,6,6,0,35,7,28,0,,17,0,17,7,0,7
11/02/2024 09:00,,,,107,41,66,152,51,101,,,,0,0,0,8,8,0,13,13,0,58,20,38,0,,39,0,39,24,0,24
11/02/2024 10:00,,,,186,51,135,203,69,134,,,,0,0,0,8,8,0,21,21,0,79,20,59,0,,44,0,44,18,0,18
11/02/2024 11:00,,,,176,89,87,219,94,125,,,,0,0,0,23,23,0,28,28,0,107,38,69,0,,55,0,55,26,0,26
11/02/2024 12:00,,,,201,96,105,270,128,142,,,,0,0,0,21,21,0,27,27,0,116,51,65,0,,69,0,69,55,0,55
11/02/2024 13:00,,,,148,78,70,184,99,85,,,,0,0,0,22,22,0,19,19,0,103,39,64,0,,63,0,63,44,0,44
11/02/2024 14:00,,,,99,52,47,147,72,75,,,,0,0,0,28,28,0,7,7,0,108,34,74,0,,72,1,71,54,0,54
11/02/2024 15:00,,,,87,46,41,130,59,71,,,,0,0,0,11,11,0,10,10,0,96,43,53,0,,67,0,67,60,0,60
11/02/2024 16:00,,,,61,39,22,90,52,38,,,,0,0,0,12,12,0,9,9,0,66,32,34,0,,63,1,62,48,0,48
11/02/2024 17:00,,,,44,31,13,66,40,26,,,,0,0,0,12,12,0,8,8,0,108,69,39,0,,71,0,71,67,0,67
11/02/2024 18:00,,,,21,14,7,38,16,22,,,,0,0,0,6,6,0,5,5,0,122,53,69,0,,47,0,47,57,0,57
11/02/2024 19:00,,,,12,6,6,14,4,10,,,,0,0,0,10,10,0,6,6,0,104,55,49,0,,57,0,57,56,0,56
11/02/2024 20:00,,,,8,6,2,18,7,11,,,,0,0,0,8,8,0,2,2,0,54,30,24,0,,45,0,45,49,2,47
11/02/2024 21:00,,,,3,2,1,5,2,3,,,,0,0,0,6,6,0,8,8,0,38,27,11,0,,44,1,43,31,0,31
11/02/2024 22:00,,,,6,5,1,6,3,3,,,,0,0,0,6,6,0,4,4,0,48,30,18,0,,31,0,31,33,0,33
11/02/2024 23:00,,,,1,1,0,5,1,4,,,,0,0,0,1,1,0,4,4,0,20,9,11,0,,12,0,12,15,0,15
12/02/2024 00:00,,,,3,2,1,4,2,2,,,,0,0,0,2,2,0,1,1,0,14,10,4,0,,7,0,7,10,0,10
12/02/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,2,2,0,2,2,0,4,2,2,0,,0,0,0,1,0,1
12/02/2024 02:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,3,3,0,3,3,0,0,,3,0,3,2,0,2
12/02/2024 03:00,,,,2,2,0,1,0,1,,,,0,0,0,0,0,0,1,1,0,2,1,1,0,,3,0,3,6,0,6
12/02/2024 04:00,,,,1,1,0,2,1,1,,,,0,0,0,1,1,0,1,1,0,5,2,3,0,,1,0,1,3,0,3
12/02/2024 05:00,,,,4,3,1,4,3,1,,,,0,0,0,5,5,0,2,2,0,29,6,23,0,,7,0,7,6,0,6
12/02/2024 06:00,,,,12,10,2,17,14,3,,,,0,0,0,7,7,0,5,5,0,119,22,97,0,,15,0,15,9,0,9
12/02/2024 07:00,,,,37,35,2,51,45,6,,,,0,0,0,13,13,0,18,18,0,201,47,154,0,,55,0,55,35,1,34
12/02/2024 08:00,,,,72,63,9,113,91,22,,,,0,0,0,37,37,0,25,25,0,478,64,414,0,,199,0,199,40,0,40
12/02/2024 09:00,,,,43,25,18,64,43,21,,,,0,0,0,16,16,0,14,14,0,193,31,162,0,,110,0,110,37,0,37
12/02/2024 10:00,,,,45,21,24,47,23,24,,,,0,0,0,11,11,0,9,9,0,81,22,59,0,,44,0,44,18,0,18
12/02/2024 11:00,,,,45,23,22,54,21,33,,,,0,0,0,7,7,0,14,14,0,75,24,51,0,,51,0,51,34,0,34
12/02/2024 12:00,,,,45,23,22,76,31,45,,,,0,0,0,12,12,0,17,17,0,91,28,63,0,,61,0,61,51,1,50
12/02/2024 13:00,,,,59,27,32,71,27,44,,,,0,0,0,11,11,0,18,18,0,106,57,49,0,,70,0,70,67,0,67
12/02/2024 14:00,,,,34,15,19,41,19,22,,,,0,0,0,18,18,0,12,12,0,83,47,36,0,,59,0,59,58,0,58
12/02/2024 15:00,,,,34,12,22,59,22,37,,,,0,0,0,15,15,0,15,15,0,137,73,64,0,,41,0,41,58,1,57
12/02/2024 16:00,,,,44,10,34,65,19,46,,,,0,0,0,23,23,0,26,26,0,177,115,62,0,,48,1,47,100,0,100
12/02/2024 17:00,,,,61,12,49,98,17,81,,,,0,0,0,36,36,0,27,27,0,381,272,109,0,,90,3,87,209,0,209
12/02/2024 18:00,,,,64,18,46,103,23,80,,,,0,0,0,20,20,0,17,17,0,251,178,73,0,,79,0,79,191,0,191
12/02/2024 19:00,,,,24,7,17,39,13,26,,,,0,0,0,16,16,0,6,6,0,150,97,53,0,,74,1,73,119,1,118
12/02/2024 20:00,,,,16,3,13,21,4,17,,,,0,0,0,8,8,0,2,2,0,88,57,31,0,,43,2,41,77,1,76
12/02/2024 21:00,,,,5,3,2,10,2,8,,,,0,0,0,7,7,0,3,3,0,58,42,16,0,,29,0,29,51,0,51
12/02/2024 22:00,,,,4,2,2,6,2,4,,,,0,0,0,2,2,0,1,1,0,43,30,13,0,,22,0,22,41,0,41
12/02/2024 23:00,,,,1,0,1,4,0,4,,,,0,0,0,2,2,0,3,3,0,19,12,7,0,,14,0,14,18,1,17
13/02/2024 00:00,,,,1,1,0,4,2,2,,,,0,0,0,0,0,0,1,1,0,10,8,2,0,,3,0,3,6,0,6
13/02/2024 01:00,,,,0,0,0,1,1,0,,,,0,0,0,0,0,0,3,3,0,1,1,0,0,,0,0,0,1,0,1
13/02/2024 02:00,,,,0,0,0,2,1,1,,,,0,0,0,0,0,0,0,0,0,2,2,0,0,,5,0,5,5,0,5
13/02/2024 03:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,1,1,0,1,1,0,0,,1,0,1,3,0,3
13/02/2024 04:00,,,,1,0,1,5,3,2,,,,0,0,0,1,1,0,2,2,0,6,2,4,0,,0,0,0,1,0,1
13/02/2024 05:00,,,,5,5,0,5,2,3,,,,0,0,0,2,2,0,3,3,0,29,5,24,0,,7,0,7,0,0,0
13/02/2024 06:00,,,,15,13,2,24,17,7,,,,0,0,0,6,6,0,4,4,0,118,26,92,0,,27,0,27,12,0,12
13/02/2024 07:00,,,,59,50,9,95,80,15,,,,0,0,0,16,16,0,17,17,0,299,66,233,0,,69,1,68,25,0,25
13/02/2024 08:00,,,,77,66,11,119,96,23,,,,0,0,0,39,39,0,30,30,0,672,80,592,0,,255,0,255,52,0,52
13/02/2024 09:00,,,,36,27,9,58,40,18,,,,0,0,0,14,14,0,14,14,0,252,44,208,0,,145,1,144,36,0,36
13/02/2024 10:00,,,,48,18,30,48,22,26,,,,0,0,0,9,9,0,6,6,0,68,17,51,0,,58,0,58,23,1,22
13/02/2024 11:00,,,,50,25,25,44,21,23,,,,0,0,0,9,9,0,7,7,0,67,22,45,0,,38,0,38,31,0,31
13/02/2024 12:00,,,,46,24,22,55,24,31,,,,0,0,0,9,9,0,13,13,0,104,38,66,0,,43,1,42,46,0,46
13/02/2024 13:00,,,,40,19,21,48,22,26,,,,0,0,0,15,15,0,10,10,0,107,53,54,0,,68,0,68,50,0,50
13/02/2024 14:00,,,,45,24,21,57,22,35,,,,0,0,0,10,10,0,9,9,0,94,41,53,0,,66,0,66,60,0,60
13/02/2024 15:00,,,,30,16,14,48,30,18,,,,0,0,0,16,16,0,15,15,0,109,65,44,0,,50,0,50,47,0,47
13/02/2024 16:00,,,,41,15,26,64,18,46,,,,0,0,0,23,23,0,26,26,0,215,146,69,0,,74,1,73,135,0,135
13/02/2024 17:00,,,,64,9,55,92,10,82,,,,0,0,0,33,33,0,31,31,0,448,320,128,0,,97,0,97,218,1,217
13/02/2024 18:00,,,,57,7,50,92,21,71,,,,0,0,0,21,21,0,13,13,0,328,225,103,0,,60,0,60,172,0,172
13/02/2024 19:00,,,,23,5,18,40,9,31,,,,0,0,0,14,14,0,7,7,0,161,100,61,0,,55,0,55,74,0,74
13/02/2024 20:00,,,,13,3,10,21,5,16,,,,0,0,0,6,6,0,5,5,0,116,75,41,0,,39,0,39,91,0,91
13/02/2024 21:00,,,,7,2,5,13,3,10,,,,0,0,0,5,5,0,2,2,0,70,44,26,0,,31,0,31,65,0,65
13/02/2024 22:00,,,,4,1,3,12,5,7,,,,0,0,0,7,7,0,2,2,0,41,31,10,0,,29,1,28,43,0,43
13/02/2024 23:00,,,,2,1,1,3,0,3,,,,0,0,0,2,2,0,1,1,0,27,16,11,0,,16,0,16,24,0,24
14/02/2024 00:00,,,,1,0,1,0,0,0,,,,0,0,0,1,1,0,0,0,0,17,13,4,0,,9,0,9,14,0,14
14/02/2024 01:00,,,,0,0,0,2,1,1,,,,0,0,0,0,0,0,0,0,0,7,5,2,0,,0,0,0,4,0,4
14/02/2024 02:00,,,,2,1,1,1,1,0,,,,0,0,0,0,0,0,0,0,0,1,1,0,0,,2,0,2,4,0,4
14/02/2024 03:00,,,,1,1,0,1,1,0,,,,0,0,0,0,0,0,1,1,0,0,0,0,0,,3,0,3,4,0,4
14/02/2024 04:00,,,,0,0,0,3,1,2,,,,0,0,0,0,0,0,2,2,0,6,0,6,0,,1,0,1,4,0,4
14/02/2024 05:00,,,,3,2,1,4,2,2,,,,0,0,0,2,2,0,3,3,0,32,2,30,0,,7,0,7,3,0,3
14/02/2024 06:00,,,,15,12,3,20,13,7,,,,0,0,0,9,9,0,7,7,0,100,20,80,0,,30,0,30,16,0,16
14/02/2024 07:00,,,,50,45,5,72,59,13,,,,0,0,0,18,18,0,18,18,0,298,62,236,0,,74,0,74,30,0,30
14/02/2024 08:00,,,,74,65,9,108,95,13,,,,0,0,0,34,34,0,22,22,0,637,70,567,0,,181,1,180,46,0,46
14/02/2024 09:00,,,,34,26,8,61,50,11,,,,0,0,0,14,14,0,12,12,0,252,47,205,0,,156,1,155,43,2,41
14/02/2024 10:00,,,,32,15,17,41,19,22,,,,0,0,0,11,11,0,13,13,0,91,24,67,0,,88,0,88,33,0,33
14/02/2024 11:00,,,,33,13,20,39,15,24,,,,0,0,0,10,10,0,8,8,0,74,24,50,0,,65,0,65,31,0,31
14/02/2024 12:00,,,,32,19,13,52,29,23,,,,0,0,0,13,13,0,12,12,0,96,40,56,0,,76,1,75,58,0,58
14/02/2024 13:00,,,,37,17,20,45,18,27,,,,0,0,0,16,16,0,13,13,0,96,44,52,0,,83,1,82,100,0,100
14/02/2024 14:00,,,,40,17,23,62,27,35,,,,0,0,0,14,14,0,11,11,0,97,49,48,0,,55,0,55,92,0,92
14/02/2024 15:00,,,,44,18,26,64,26,38,,,,0,0,0,11,11,0,16,16,0,131,76,55,0,,55,1,54,75,0,75
14/02/2024 16:00,,,,43,15,28,83,32,51,,,,0,0,0,19,19,0,22,22,0,230,163,67,0,,82,1,81,118,0,118
14/02/2024 17:00,,,,59,14,45,95,26,69,,,,0,0,0,30,30,0,26,26,0,414,315,99,0,,90,0,90,213,0,213
14/02/2024 18:00,,,,51,9,42,81,12,69,,,,0,0,0,27,27,0,12,12,0,308,204,104,0,,49,0,49,111,1,110
14/02/2024 19:00,,,,29,2,27,37,3,34,,,,0,0,0,14,14,0,4,4,0,158,96,62,0,,50,0,50,74,0,74
14/02/2024 20:00,,,,12,5,7,27,10,17,,,,0,0,0,10,10,0,4,4,0,95,62,33,0,,40,0,40,64,1,63
14/02/2024 21:00,,,,10,2,8,12,3,9,,,,0,0,0,7,7,0,2,2,0,74,50,24,0,,37,0,37,35,0,35
14/02/2024 22:00,,,,3,2,1,9,1,8,,,,0,0,0,2,2,0,1,1,0,53,33,20,0,,31,0,31,25,0,25
14/02/2024 23:00,,,,3,1,2,3,0,3,,,,0,0,0,2,2,0,1,1,0,29,18,11,0,,19,0,19,25,0,25
15/02/2024 00:00,,,,1,1,0,3,1,2,,,,0,0,0,1,1,0,0,0,0,22,12,10,0,,11,0,11,25,0,25
15/02/2024 01:00,,,,1,0,1,1,0,1,,,,0,0,0,0,0,0,2,2,0,3,3,0,0,,1,0,1,3,0,3
15/02/2024 02:00,,,,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,3,3,0,0,,0,0,0,4,0,4
15/02/2024 03:00,,,,1,1,0,1,1,0,,,,0,0,0,0,0,0,1,1,0,3,3,0,0,,1,0,1,0,0,0
15/02/2024 04:00,,,,1,0,1,3,1,2,,,,0,0,0,0,0,0,1,1,0,4,1,3,0,,2,0,2,1,0,1
15/02/2024 05:00,,,,3,2,1,2,1,1,,,,0,0,0,1,1,0,1,1,0,24,6,18,0,,10,0,10,3,0,3
15/02/2024 06:00,,,,17,15,2,23,19,4,,,,0,0,0,9,9,0,0,0,0,79,24,55,0,,14,0,14,11,0,11
15/02/2024 07:00,,,,33,31,2,54,48,6,,,,0,0,0,15,15,0,14,14,0,273,48,225,0,,71,0,71,24,1,23
15/02/2024 08:00,,,,60,50,10,89,75,14,,,,0,0,0,28,28,0,14,14,0,540,72,468,0,,212,0,212,43,0,43
15/02/2024 09:00,,,,31,23,8,43,31,12,,,,0,0,0,13,13,0,9,9,0,221,46,175,0,,122,0,122,22,0,22
15/02/2024 10:00,,,,15,11,4,18,12,6,,,,0,0,0,10,10,0,7,7,0,84,19,65,0,,44,0,44,16,0,16
15/02/2024 11:00,,,,31,16,15,41,19,22,,,,0,0,0,6,6,0,9,9,0,84,27,57,0,,61,0,61,29,1,28
15/02/2024 12:00,,,,42,22,20,50,25,25,,,,0,0,0,10,10,0,9,9,0,91,37,54,0,,56,0,56,44,0,44
15/02/2024 13:00,,,,49,25,24,66,34,32,,,,0,0,0,15,15,0,13,13,0,116,43,73,0,,90,1,89,57,0,57
15/02/2024 14:00,,,,32,14,18,49,19,30,,,,0,0,0,15,15,0,6,6,0,80,30,50,0,,57,0,57,54,0,54
15/02/2024 15:00,,,,46,17,29,59,26,33,,,,0,0,0,15,15,0,15,15,0,121,65,56,0,,67,1,66,70,0,70
15/02/2024 16:00,,,,41,18,23,72,27,45,,,,0,0,0,24,24,0,21,21,0,178,113,65,0,,88,0,88,102,0,102
15/02/2024 17:00,,,,75,15,60,128,31,97,,,,0,0,0,27,27,0,26,26,0,403,295,108,0,,82,0,82,168,0,168
15/02/2024 18:00,,,,60,17,43,94,25,69,,,,0,0,0,20,20,0,10,10,0,306,205,101,0,,95,2,93,139,0,139
15/02/2024 19:00,,,,29,9,20,50,17,33,,,,0,0,0,15,15,0,14,14,0,182,106,76,0,,89,0,89,74,0,74
15/02/2024 20:00,,,,35,16,19,43,20,23,,,,0,0,0,11,11,0,6,6,0,125,79,46,0,,83,0,83,90,0,90
15/02/2024 21:00,,,,12,6,6,21,8,13,,,,0,0,0,10,10,0,3,3,0,85,57,28,0,,54,0,54,63,0,63
15/02/2024 22:00,,,,6,1,5,15,2,13,,,,0,0,0,7,7,0,3,3,0,59,40,19,0,,36,0,36,40,0,40
15/02/2024 23:00,,,,5,2,3,7,2,5,,,,0,0,0,4,4,0,2,2,0,39,29,10,0,,20,0,20,44,0,44
16/02/2024 00:00,,,,1,0,1,8,3,5,,,,0,0,0,3,3,0,2,2,0,23,16,7,0,,11,0,11,24,0,24
16/02/2024 01:00,,,,1,1,0,2,1,1,,,,0,0,0,1,1,0,2,2,0,14,9,5,0,,0,0,0,3,0,3
16/02/2024 02:00,,,,0,0,0,1,0,1,,,,0,0,0,0,0,0,0,0,0,5,5,0,0,,5,0,5,7,0,7
16/02/2024 03:00,,,,0,0,0,2,1,1,,,,0,0,0,0,0,0,0,0,0,7,4,3,0,,2,0,2,6,0,6
16/02/2024 04:00,,,,0,0,0,1,0,1,,,,0,0,0,1,1,0,2,2,0,6,1,5,0,,2,0,2,0,0,0
16/02/2024 05:00,,,,6,4,2,7,3,4,,,,0,0,0,2,2,0,4,4,0,22,5,17,0,,4,0,4,1,0,1
16/02/2024 06:00,,,,16,12,4,25,15,10,,,,0,0,0,7,7,0,8,8,0,100,19,81,0,,17,0,17,11,0,11
16/02/2024 07:00,,,,31,26,5,40,31,9,,,,0,0,0,12,12,0,14,14,0,203,49,154,0,,63,0,63,20,0,20
16/02/2024 08:00,,,,47,37,10,77,59,18,,,,0,0,0,18,18,0,15,15,0,349,39,310,0,,134,0,134,49,0,49
16/02/2024 09:00,,,,32,16,16,52,21,31,,,,0,0,0,13,13,0,11,11,0,170,32,138,0,,121,2,119,28,0,28
16/02/2024 10:00,,,,38,19,19,49,24,25,,,,0,0,0,6,6,0,6,6,0,72,18,54,0,,57,0,57,28,0,28
16/02/2024 11:00,,,,49,30,19,59,28,31,,,,0,0,0,10,10,0,14,14,0,89,26,63,0,,54,0,54,24,0,24
16/02/2024 12:00,,,,48,29,19,63,32,31,,,,0,0,0,17,17,0,10,10,0,115,46,69,0,,74,0,74,54,0,54
16/02/2024 13:00,,,,42,20,22,75,34,41,,,,0,0,0,14,14,0,16,16,0,137,70,67,0,,97,2,95,58,0,58
16/02/2024 14:00,,,,43,14,29,56,22,34,,,,0,0,0,21,21,0,11,11,0,104,51,53,0,,73,0,73,64,2,62
16/02/2024 15:00,,,,44,20,24,66,29,37,,,,0,0,0,14,14,0,24,24,0,144,76,68,0,,57,0,57,59,0,59
16/02/2024 16:00,,,,48,13,35,83,24,59,,,,0,0,0,16,16,0,18,18,0,177,111,66,0,,88,0,88,85,0,85
16/02/2024 17:00,,,,82,32,50,128,53,75,,,,0,0,0,32,32,0,29,29,0,270,174,96,0,,112,0,112,154,0,154
16/02/2024 18:00,,,,51,14,37,78,26,52,,,,0,0,0,19,19,0,14,14,0,216,119,97,0,,129,0,129,146,1,145
16/02/2024 19:00,,,,24,10,14,36,15,21,,,,0,0,0,14,14,0,21,21,0,136,80,56,0,,87,0,87,91,0,91
16/02/2024 20:00,,,,12,6,6,26,12,14,,,,0,0,0,6,6,0,4,4,0,97,56,41,0,,91,2,89,82,0,82
16/02/2024 21:00,,,,7,4,3,11,6,5,,,,0,0,0,6,6,0,9,9,0,63,34,29,0,,67,0,67,67,1,66
16/02/2024 22:00,,,,7,3,4,10,2,8,,,,0,0,0,6,6,0,5,5,0,50,35,15,0,,47,0,47,54,0,54
16/02/2024 23:00,,,,4,1,3,7,2,5,,,,0,0,0,3,3,0,0,0,0,44,28,16,0,,29,2,27,41,1,40
17/02/2024 00:00,,,,2,2,0,5,0,5,,,,0,0,0,4,4,0,1,1,0,32,22,10,0,,12,0,12,35,0,35
17/02/2024 01:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,1,1,0,22,12,10,0,,1,0,1,5,0,5
17/02/2024 02:00,,,,1,0,1,2,1,1,,,,0,0,0,0,0,0,0,0,0,8,3,5,0,,6,0,6,16,0,16
17/02/2024 03:00,,,,0,0,0,0,0,0,,,,0,0,0,1,1,0,0,0,0,14,12,2,0,,10,0,10,11,0,11
17/02/2024 04:00,,,,0,0,0,4,2,2,,,,0,0,0,0,0,0,2,2,0,6,5,1,0,,1,0,1,6,0,6
17/02/2024 05:00,,,,2,1,1,3,1,2,,,,0,0,0,2,2,0,2,2,0,11,3,8,0,,8,0,8,1,0,1
17/02/2024 06:00,,,,7,5,2,9,6,3,,,,0,0,0,2,2,0,1,1,0,28,9,19,0,,11,0,11,2,0,2
17/02/2024 07:00,,,,24,11,13,33,18,15,,,,0,0,0,3,3,0,6,6,0,39,19,20,0,,11,0,11,8,0,8
17/02/2024 08:00,,,,60,19,41,76,25,51,,,,0,0,0,6,6,0,11,11,0,41,10,31,0,,40,0,40,14,0,14
17/02/2024 09:00,,,,118,55,63,152,66,86,,,,0,0,0,23,23,0,6,6,0,84,32,52,0,,54,0,54,28,0,28
17/02/2024 10:00,,,,115,55,60,131,65,66,,,,0,0,0,13,13,0,11,11,0,92,33,59,0,,71,0,71,37,1,36
17/02/2024 11:00,,,,85,51,34,99,54,45,,,,0,0,0,13,13,0,11,11,0,75,28,47,0,,63,0,63,36,0,36
17/02/2024 12:00,,,,37,20,17,66,41,25,,,,0,0,0,9,9,0,11,11,0,95,31,64,0,,65,1,64,49,0,49
17/02/2024 13:00,,,,36,17,19,47,24,23,,,,0,0,0,15,15,0,8,8,0,100,43,57,0,,100,0,100,52,0,52
17/02/2024 14:00,,,,44,17,27,50,22,28,,,,0,0,0,13,13,0,7,7,0,74,30,44,0,,68,1,67,46,0,46
17/02/2024 15:00,,,,50,25,25,76,32,44,,,,0,0,0,10,10,0,13,13,0,81,39,42,0,,77,0,77,47,0,47
